duration,protocol_type,src_port,dst_port,pkt_count,byte_count,avg_pkt_size,flow_iat_mean,flow_iat_std,fwd_pkt_count,bwd_pkt_count,fwd_byte_count,bwd_byte_count,syn_flag,ack_flag,rst_flag,fin_flag,psh_flag,urg_flag,login_attempts,label
17.8549,17,10841,517,7,2471,353.0,0.02263,0.041589,3,4,1482,989,0,1,0,1,0,0,1,BENIGN
0.2383,6,29214,725,14,5516,394.0,0.272124,0.263952,6,8,3309,2207,1,1,0,1,1,0,1,SQL-Injection
0.8186,17,27800,730,2860,145860,51.0,0.447624,0.039318,1496,1364,87516,58344,1,0,0,0,0,0,0,PortScan
52.019,17,59831,1022,485,698400,1440.0,0.409637,0.260631,208,277,419040,279360,1,1,0,0,1,0,2,Ransomware
16.681,17,48754,90,32,13152,411.0,0.374531,0.160261,20,12,7891,5261,0,1,0,0,1,0,0,BENIGN
157.39,1,48148,320,6255,369045,59.0,0.179233,0.265877,3064,3191,221427,147618,1,1,0,0,1,1,0,DDoS
2.6043,1,21064,298,12,1872,156.0,0.305267,0.220519,4,8,1123,749,0,1,0,0,1,0,5,PrivilegeEscalation
48.421,1,11736,898,410,100450,245.0,0.26295,0.178972,216,194,60270,40180,1,1,1,1,1,0,153,SSH-Bruteforce
51.4354,1,51517,688,415,62250,150.0,0.25714,0.108909,220,195,37350,24900,0,0,0,0,1,0,0,DNS-Tunneling
17.1532,1,21821,264,65,21125,325.0,0.294019,0.214466,45,20,12675,8450,0,1,1,0,0,0,0,BENIGN
33.5073,17,3025,264,142,31666,223.0,0.025787,0.058753,94,48,18999,12667,1,1,1,0,0,0,116,SSH-Bruteforce
1.8,6,43964,137,10,17890,1789.0,0.054473,0.107417,6,4,10734,7156,1,1,0,0,1,0,1,SQL-Injection
19.2748,17,58345,613,20,7480,374.0,0.340549,0.070051,9,11,4488,2992,1,1,0,1,1,0,0,BENIGN
0.6081,17,13730,596,5,1810,362.0,0.104348,0.187258,2,3,1086,724,1,0,1,0,1,0,1,SQL-Injection
84.3296,1,20830,621,10772,506284,47.0,0.036589,0.214646,6865,3907,303770,202514,1,1,0,0,0,1,0,DDoS
12.4913,1,29201,650,18,7686,427.0,0.313478,0.096466,8,10,4611,3075,1,0,0,1,1,0,0,BENIGN
2.3602,1,8239,476,24,5280,220.0,0.329751,0.056167,15,9,3168,2112,1,1,0,0,1,0,0,Malware-C2
5.9849,17,50026,49,1989,93483,47.0,0.093789,0.27172,823,1166,56089,37394,1,0,1,0,0,0,0,PortScan
58.8617,6,32376,235,451,36080,80.0,0.410545,0.079391,201,250,21648,14432,1,1,1,1,1,0,217,SSH-Bruteforce
10.2862,1,42561,616,159,5247,33.0,0.387865,0.201231,108,51,3148,2099,0,0,0,0,0,0,0,ARP-Spoofing
5.7308,17,1746,1010,33,9669,293.0,0.172759,0.009469,23,10,5801,3868,0,0,0,0,0,0,4,GeoAnomaly
5.8789,6,27465,478,40,11120,278.0,0.262632,0.201847,23,17,6672,4448,0,1,0,1,0,0,1,BENIGN
9.8483,6,62787,38,209,801515,3835.0,0.121225,0.180829,130,79,480909,320606,1,1,0,0,1,0,0,Ransomware
0.667,17,57308,904,18,8928,496.0,0.484525,0.213142,11,7,5356,3572,0,0,0,0,1,0,9,PrivilegeEscalation
23.3575,6,59446,925,420,91560,218.0,0.460747,0.241562,222,198,54936,36624,1,1,0,0,0,0,63,SSH-Bruteforce
18.7982,17,3748,239,46,5014,109.0,0.242649,0.126666,18,28,3008,2006,0,1,1,0,0,0,0,BENIGN
27.2443,6,15630,694,274,43292,158.0,0.012026,0.221636,159,115,25975,17317,1,1,1,0,0,0,225,SSH-Bruteforce
29.218,1,63992,24,59,22951,389.0,0.386379,0.209132,33,26,13770,9181,0,1,0,0,1,0,0,BENIGN
5.4758,1,57262,567,16,9472,592.0,0.490573,0.093683,8,8,5683,3789,0,0,0,1,1,0,4,GeoAnomaly
174.7779,6,22310,604,8736,34751808,3978.0,0.109677,0.13475,3547,5189,20851084,13900724,1,1,0,0,1,0,0,DataExfiltration
0.1585,1,46117,739,6,3948,658.0,0.29746,0.059773,3,3,2368,1580,0,1,0,0,1,0,1,XSS
4.2186,1,5295,951,78,35958,461.0,0.036255,0.106028,51,27,21574,14384,0,1,0,0,0,0,0,BENIGN
0.4747,1,15511,792,84,27132,323.0,0.251289,0.135581,41,43,16279,10853,0,1,0,0,0,0,1,BENIGN
279.0401,17,59065,72,7923,28427724,3588.0,0.389969,0.124247,4871,3052,17056634,11371090,0,0,0,0,1,0,0,DataExfiltration
273.6512,17,17077,941,3950,6035600,1528.0,0.051376,0.090521,2359,1591,3621360,2414240,1,1,0,1,0,0,0,DataExfiltration
0.4017,6,33226,78,7,1155,165.0,0.469658,0.223097,4,3,693,462,0,1,0,0,1,0,1,PrivilegeEscalation
1.173,1,61015,1002,74,20572,278.0,0.497309,0.061162,41,33,12343,8229,0,1,0,1,0,0,1,BENIGN
8.5556,1,5909,647,34,11628,342.0,0.376257,0.039234,20,14,6976,4652,0,1,0,1,1,0,0,BENIGN
7.8381,17,42851,743,801,2345328,2928.0,0.266222,0.202412,389,412,1407196,938132,1,1,0,0,1,0,2,Ransomware
1.0834,6,42516,620,5,7975,1595.0,0.282673,0.226297,2,3,4785,3190,0,1,0,0,1,0,2,SQL-Injection
0.9955,1,14371,367,39,13143,337.0,0.11474,0.156529,25,14,7885,5258,1,1,0,0,0,0,0,BENIGN
9.3558,6,36691,353,65,13715,211.0,0.463469,0.2893,29,36,8229,5486,1,1,0,1,1,0,0,BENIGN
2.3931,1,52168,735,25,2875,115.0,0.052755,0.249721,14,11,1725,1150,1,0,0,0,1,0,0,Malware-C2
1.5255,6,5548,394,93,30411,327.0,0.460487,0.249264,48,45,18246,12165,1,1,0,0,0,0,0,BENIGN
123.1013,1,35084,905,15244,777444,51.0,0.289516,0.000927,7660,7584,466466,310978,1,1,0,0,0,0,0,DDoS
41.6681,1,13616,374,186,37014,199.0,0.346706,0.181352,116,70,22208,14806,0,1,0,0,0,0,0,DNS-Tunneling
3.8279,17,15563,39,61,31110,510.0,0.484236,0.093994,33,28,18666,12444,0,0,0,1,0,0,0,Malware-C2
17.7258,6,47909,951,3429,212598,62.0,0.418986,0.042912,1498,1931,127558,85040,0,0,0,0,0,0,0,PortScan
4.4499,17,16505,192,59,15163,257.0,0.174519,0.158719,25,34,9097,6066,1,1,0,0,1,0,0,Malware-C2
0.4889,6,22308,463,24,16968,707.0,0.476539,0.027277,15,9,10180,6788,1,1,0,1,1,0,2,SQL-Injection
0.5653,17,33685,164,56,21840,390.0,0.398689,0.241563,30,26,13104,8736,1,1,0,0,0,0,0,Malware-C2
1.0443,1,49292,888,263,35505,135.0,0.408175,0.161679,133,130,21303,14202,0,1,0,0,0,0,0,DNS-Tunneling
0.6544,1,2233,931,74,27898,377.0,0.242125,0.175038,38,36,16738,11160,0,0,0,0,1,0,0,BENIGN
58.1515,6,2550,126,10351,424391,41.0,0.472726,0.116484,4997,5354,254634,169757,1,0,0,0,0,1,0,DDoS
6.2755,6,24492,931,4429,354320,80.0,0.3032,0.282197,2269,2160,212592,141728,1,1,1,0,0,0,0,PortScan
252.6793,17,35091,934,2915,4900115,1681.0,0.334292,0.061389,1542,1373,2940069,1960046,1,1,0,1,1,0,0,DataExfiltration
3.1555,6,33641,30,60,19980,333.0,0.362945,0.294344,31,29,11988,7992,1,1,0,1,0,0,0,Malware-C2
72.6514,1,29881,778,271,30894,114.0,0.007005,0.251624,136,135,18536,12358,1,0,0,0,0,0,77,SSH-Bruteforce
184.8955,6,58649,35,9184,10359552,1128.0,0.043143,0.293192,6179,3005,6215731,4143821,0,1,0,0,1,0,0,DataExfiltration
26.5501,17,9348,522,36,8892,247.0,0.44964,0.035798,18,18,5335,3557,1,1,0,1,0,0,0,BENIGN
14.7676,17,21137,721,159,6360,40.0,0.421171,0.266373,66,93,3816,2544,0,0,0,0,0,0,0,ARP-Spoofing
14.0119,1,53134,993,18,2034,113.0,0.271883,0.280471,10,8,1220,814,0,1,0,1,1,0,1,BENIGN
14.2094,1,49590,528,68,18292,269.0,0.492918,0.168506,39,29,10975,7317,0,1,1,1,0,0,0,BENIGN
4.0218,6,10022,599,66,18876,286.0,0.375311,0.196264,34,32,11325,7551,0,1,0,0,1,0,0,Malware-C2
9.2239,17,48055,398,37,15096,408.0,0.338723,0.143808,25,12,9057,6039,0,1,0,0,1,0,0,BENIGN
0.7965,17,15663,573,19,2641,139.0,0.195636,0.135034,7,12,1584,1057,0,0,0,0,0,0,0,Malware-C2
21.2452,17,51900,1015,93,43896,472.0,0.396241,0.219237,39,54,26337,17559,0,1,0,0,0,0,0,BENIGN
158.5983,17,28620,980,12862,1093270,85.0,0.373352,0.121762,7361,5501,655962,437308,1,0,0,0,0,1,0,DDoS
19.8543,1,10756,651,16,1664,104.0,0.47236,0.224741,8,8,998,666,0,0,0,0,0,0,1,BENIGN
50.3065,1,59757,154,285,38760,136.0,0.066753,0.083793,195,90,23256,15504,0,1,0,0,0,0,0,DNS-Tunneling
50.7547,6,55803,9,398,98306,247.0,0.395017,0.144979,220,178,58983,39323,1,0,1,0,0,0,87,SSH-Bruteforce
7.5416,17,26412,559,72,23256,323.0,0.375882,0.223499,29,43,13953,9303,0,1,0,0,1,0,0,BENIGN
214.3145,6,1114,399,14190,737880,52.0,0.119861,0.251374,6846,7344,442728,295152,0,0,0,0,0,1,0,DDoS
98.3769,17,10621,894,24491,1322514,54.0,0.271311,0.1577,11965,12526,793508,529006,1,0,0,0,0,1,0,DDoS
0.6264,17,46215,119,26,7228,278.0,0.359784,0.102565,12,14,4336,2892,0,1,0,1,1,0,1,SQL-Injection
28.9733,1,11494,836,42,16590,395.0,0.368619,0.231928,21,21,9954,6636,0,0,1,1,1,0,0,BENIGN
25.9037,17,7635,320,9,1863,207.0,0.328875,0.134176,4,5,1117,746,1,1,0,0,0,0,0,BENIGN
26.9771,1,37008,780,62,15128,244.0,0.443588,0.146566,32,30,9076,6052,0,1,0,1,0,0,0,BENIGN
40.5532,6,53435,111,324,19764,61.0,0.186856,0.28388,186,138,11858,7906,0,0,0,0,0,0,0,DNS-Tunneling
14.3515,1,26198,494,40,18280,457.0,0.154361,0.033181,26,14,10968,7312,0,0,0,1,1,0,0,BENIGN
19.2778,6,1454,437,37,3811,103.0,0.253936,0.294049,18,19,2286,1525,1,1,0,0,0,0,1,BENIGN
0.0486,17,16777,835,3,3576,1192.0,0.101702,0.2811,1,2,2145,1431,1,1,0,1,1,0,1,XSS
23.2272,6,19581,514,584,625464,1071.0,0.301547,0.144087,359,225,375278,250186,1,1,0,1,0,0,2,Ransomware
28.5008,6,50274,1000,1184,93536,79.0,0.118249,0.156815,648,536,56121,37415,1,0,1,0,0,0,0,PortScan
12.9826,17,64619,181,27,2754,102.0,0.157405,0.06086,11,16,1652,1102,0,1,0,1,0,0,1,BENIGN
294.1014,6,35338,832,21744,1065456,49.0,0.350212,0.14597,15004,6740,639273,426183,0,0,0,0,0,1,0,DDoS
17.5427,6,4007,573,2943,182466,62.0,0.377396,0.262641,1723,1220,109479,72987,1,0,1,0,0,0,0,PortScan
19.1009,17,54008,500,23,3381,147.0,0.116936,0.031605,14,9,2028,1353,0,0,0,1,0,0,0,BENIGN
14.7112,1,6796,351,41,14965,365.0,0.285222,0.213339,23,18,8979,5986,0,1,0,0,0,0,1,BENIGN
12.7874,17,57129,823,11,2717,247.0,0.204581,0.142471,5,6,1630,1087,1,0,0,1,1,0,1,BENIGN
53.2006,1,48248,483,226,45878,203.0,0.111054,0.051696,132,94,27526,18352,1,0,1,0,0,0,78,SSH-Bruteforce
1.3058,6,23850,240,5,4635,927.0,0.319238,0.031482,2,3,2781,1854,0,1,0,0,1,0,1,SQL-Injection
24.4133,1,50212,789,93,27435,295.0,0.327939,0.203325,43,50,16461,10974,0,1,0,0,0,0,0,BENIGN
3.2263,17,27425,215,74,36852,498.0,0.04153,0.082746,38,36,22111,14741,0,1,0,0,1,0,1,BENIGN
14.9215,1,32770,777,69,30429,441.0,0.040705,0.151759,41,28,18257,12172,0,1,0,1,0,0,1,BENIGN
29.2786,17,59846,336,48,17280,360.0,0.155902,0.044391,28,20,10368,6912,0,1,0,0,1,0,0,BENIGN
7.1382,6,20835,190,40,9840,246.0,0.240835,0.198265,16,24,5904,3936,1,0,0,0,1,0,1,BENIGN
153.0105,17,58623,753,1665,11063925,6645.0,0.114037,0.005207,1020,645,6638355,4425570,1,1,0,0,1,0,0,DataExfiltration
59.4534,1,42970,742,306,49266,161.0,0.176275,0.053034,145,161,29559,19707,1,1,0,0,1,0,133,SSH-Bruteforce
19.9786,1,47465,717,29,3683,127.0,0.332966,0.231211,17,12,2209,1474,1,1,0,1,0,0,0,BENIGN
23.4494,6,31348,322,77,15400,200.0,0.181482,0.051454,35,42,9240,6160,0,1,1,0,1,0,0,BENIGN
156.2673,17,60966,413,48026,4178262,87.0,0.14189,0.230832,29747,18279,2506957,1671305,1,0,0,0,0,1,0,DDoS
0.9556,6,41417,406,65,32565,501.0,0.391351,0.224409,43,22,19539,13026,0,1,0,0,1,0,0,Malware-C2
22.0363,17,22576,596,39,16068,412.0,0.109358,0.275421,17,22,9640,6428,0,1,0,1,1,0,1,BENIGN
56.4381,1,17846,476,698,1814800,2600.0,0.24024,0.017833,323,375,1088880,725920,0,1,1,0,1,0,0,Ransomware
26.0345,6,7747,164,23,9660,420.0,0.062718,0.275915,13,10,5796,3864,1,0,0,0,0,0,1,BENIGN
13.3468,6,51138,909,4824,313560,65.0,0.085563,0.26048,2635,2189,188136,125424,1,0,1,0,0,0,0,PortScan
54.497,6,52305,153,242,327426,1353.0,0.424729,0.27201,131,111,196455,130971,0,1,0,1,0,0,0,Ransomware
15.0246,17,14788,921,99,6732,68.0,0.261767,0.119053,41,58,4039,2693,0,1,0,1,1,0,0,BENIGN
209.5718,1,27882,11,8802,45083844,5122.0,0.43776,0.155007,4722,4080,27050306,18033538,1,0,0,0,1,0,0,DataExfiltration
5.5521,1,29760,99,79,22752,288.0,0.272581,0.212096,54,25,13651,9101,0,1,0,0,0,0,0,BENIGN
0.8245,6,15710,170,29,11774,406.0,0.131881,0.101074,16,13,7064,4710,1,1,1,0,1,0,1,PrivilegeEscalation
2.133,17,53738,765,67,25192,376.0,0.428076,0.159818,27,40,15115,10077,1,1,0,0,0,0,0,Malware-C2
0.1646,6,32423,716,10,7070,707.0,0.470714,0.127891,4,6,4242,2828,1,1,0,0,1,0,1,XSS
1.7273,6,13194,251,71,10721,151.0,0.160408,0.290595,49,22,6432,4289,0,1,0,0,0,0,0,BENIGN
8.2331,6,2270,226,60,1800,30.0,0.169594,0.247246,35,25,1080,720,0,0,0,0,0,0,0,ARP-Spoofing
8.636,6,27992,983,40,30800,770.0,0.383624,0.217466,19,21,18480,12320,0,1,0,0,0,0,2,GeoAnomaly
1.831,17,29844,872,8,6048,756.0,0.055435,0.022173,3,5,3628,2420,0,0,0,0,1,0,0,SQL-Injection
13.8277,17,44592,615,59,12213,207.0,0.200463,0.00769,29,30,7327,4886,0,1,0,1,0,0,0,BENIGN
26.0236,6,28345,395,55,17325,315.0,0.302291,0.066069,26,29,10395,6930,0,1,0,0,0,0,1,BENIGN
6.2882,17,57627,751,8,1304,163.0,0.383066,0.141689,3,5,782,522,1,1,0,1,0,0,0,BENIGN
16.9949,17,21934,970,100,13800,138.0,0.231847,0.044151,64,36,8280,5520,0,1,0,0,1,0,1,BENIGN
38.0472,17,46611,312,451,67650,150.0,0.022338,0.220733,185,266,40590,27060,1,1,1,1,1,0,213,SSH-Bruteforce
3.432,1,36056,118,13,3432,264.0,0.259617,0.020252,6,7,2059,1373,1,1,0,0,0,0,0,Malware-C2
36.4832,17,60844,447,619,797891,1289.0,0.284146,0.101645,381,238,478734,319157,0,1,0,0,1,0,2,Ransomware
85.8901,1,7165,859,8214,31648542,3853.0,0.287377,0.153503,5049,3165,18989125,12659417,0,1,0,0,1,0,0,DataExfiltration
26.2966,1,21345,619,90,22500,250.0,0.389634,0.283262,56,34,13500,9000,0,1,0,0,0,0,1,BENIGN
0.2893,1,6778,406,18,21492,1194.0,0.001856,0.131305,9,9,12895,8597,1,0,0,1,1,0,0,XSS
5.5583,17,31137,521,53,22313,421.0,0.224369,0.259271,32,21,13387,8926,0,1,0,1,1,0,1,BENIGN
23.0229,6,24811,751,1681,110946,66.0,0.48358,0.194125,923,758,66567,44379,1,0,1,0,0,0,0,PortScan
0.8651,1,43750,920,54,12150,225.0,0.182009,0.152496,21,33,7290,4860,0,1,0,0,0,0,0,Malware-C2
15.3656,1,36063,328,687,1786887,2601.0,0.260044,0.17679,462,225,1072132,714755,0,0,0,0,1,0,2,Ransomware
9.4885,6,16331,877,89,19936,224.0,0.097131,0.146179,42,47,11961,7975,1,0,0,0,1,0,1,BENIGN
221.6579,1,50370,498,6660,36363600,5460.0,0.48099,0.014611,3987,2673,21818160,14545440,0,1,0,1,1,0,0,DataExfiltration
111.4391,6,63329,713,490,57330,117.0,0.373751,0.042372,291,199,34398,22932,1,0,1,1,0,0,250,SSH-Bruteforce
15.8545,1,14255,989,15,1065,71.0,0.237034,0.058478,10,5,639,426,0,1,0,0,1,0,0,BENIGN
7.0347,17,13007,598,16,7168,448.0,0.275112,0.037809,6,10,4300,2868,1,0,0,1,1,0,0,BENIGN
2.6785,17,43457,913,26,9958,383.0,0.394387,0.003847,17,9,5974,3984,0,1,0,1,1,0,0,BENIGN
13.6183,1,41984,469,71,7242,102.0,0.099684,0.210996,47,24,4345,2897,1,0,0,1,0,0,0,BENIGN
36.7343,1,42043,813,998,3571842,3579.0,0.233163,0.07072,648,350,2143105,1428737,1,1,0,0,1,0,0,Ransomware
2.578,1,23766,134,5,2115,423.0,0.108875,0.23526,2,3,1269,846,0,1,0,0,0,0,1,PrivilegeEscalation
80.3074,1,24246,513,9060,12430320,1372.0,0.266934,0.163311,5672,3388,7458192,4972128,1,1,0,1,1,0,0,DataExfiltration
9.1018,17,32585,450,40,17000,425.0,0.056928,0.174539,25,15,10200,6800,0,1,0,0,1,0,1,BENIGN
28.8985,6,52230,239,66,32208,488.0,0.008207,0.127873,43,23,19324,12884,0,0,0,1,0,0,0,BENIGN
55.6112,1,60212,917,634,2288740,3610.0,0.427072,0.29041,337,297,1373244,915496,1,1,0,1,0,0,0,Ransomware
4.4454,1,64933,619,29,8845,305.0,0.377626,0.047379,14,15,5307,3538,1,0,0,1,1,0,9,PrivilegeEscalation
2.6742,6,63889,193,59,16107,273.0,0.374933,0.071632,37,22,9664,6443,1,0,0,0,0,0,0,Malware-C2
1.0775,1,54124,417,17,24038,1414.0,0.470001,0.214076,10,7,14422,9616,1,1,0,1,1,0,1,SQL-Injection
26.5955,6,16126,336,51,23358,458.0,0.063377,0.196391,22,29,14014,9344,1,1,0,0,0,0,0,BENIGN
7.6465,17,51299,532,26,1768,68.0,0.488254,0.135429,10,16,1060,708,1,1,0,0,1,0,1,BENIGN
40.4705,6,36330,501,758,2885706,3807.0,0.206013,0.242968,453,305,1731423,1154283,0,1,0,0,1,0,2,Ransomware
0.5522,6,55235,798,17,20230,1190.0,0.479005,0.246642,9,8,12138,8092,1,1,1,0,1,0,2,SQL-Injection
97.324,17,59367,959,495,106920,216.0,0.388883,0.17494,305,190,64152,42768,1,0,1,0,0,0,86,SSH-Bruteforce
24.5686,6,65534,951,84,39060,465.0,0.28905,0.073778,37,47,23436,15624,0,1,0,1,1,0,1,BENIGN
10.1701,17,7351,79,47,14570,310.0,0.150738,0.274398,29,18,8742,5828,0,1,0,0,1,0,1,BENIGN
0.1719,1,8782,215,18,10062,559.0,0.442572,0.181214,9,9,6037,4025,1,1,0,1,1,0,0,SQL-Injection
2.432,1,39552,438,23,8280,360.0,0.44448,0.129708,11,12,4968,3312,1,1,0,0,0,0,0,Malware-C2
4.6203,6,12458,857,10,1030,103.0,0.046095,0.263777,6,4,618,412,1,1,0,0,0,0,0,Malware-C2
39.9843,1,33210,882,723,119295,165.0,0.25695,0.287791,383,340,71577,47718,0,0,0,1,1,0,0,DNS-Tunneling
6.63,17,44595,436,3396,203760,60.0,0.213136,0.205521,1786,1610,122256,81504,1,0,1,0,0,0,0,PortScan
1.7119,1,36835,18,18,1692,94.0,0.106864,0.174258,10,8,1015,677,1,0,0,1,1,0,0,Malware-C2
9.6096,6,42899,203,227,41768,184.0,0.33667,0.081924,140,87,25060,16708,1,1,1,0,0,0,197,SSH-Bruteforce
39.6258,17,53843,483,322,47012,146.0,0.260999,0.100106,158,164,28207,18805,1,0,0,0,0,0,54,SSH-Bruteforce
1.222,6,42675,334,19,12331,649.0,0.427454,0.204064,8,11,7398,4933,1,1,0,0,1,0,0,SQL-Injection
27.2147,1,3525,436,503,70923,141.0,0.179666,0.033735,306,197,42553,28370,0,1,0,0,0,0,0,DNS-Tunneling
1.8308,1,36360,223,14,12530,895.0,0.333691,0.05506,8,6,7518,5012,0,1,0,1,1,0,0,SQL-Injection
5.9305,17,7761,853,92,25668,279.0,0.002463,0.006443,38,54,15400,10268,0,1,0,1,0,0,0,BENIGN
1.5856,1,24528,73,24,10896,454.0,0.419905,0.109215,15,9,6537,4359,1,1,0,1,1,0,0,SQL-Injection
0.9991,6,59338,904,8,3592,449.0,0.145902,0.097377,5,3,2155,1437,0,1,0,0,1,0,0,SQL-Injection
7.7401,6,50391,910,71,10437,147.0,0.434326,0.235394,43,28,6262,4175,1,1,0,0,1,0,1,BENIGN
17.3084,1,43484,1017,438,98112,224.0,0.128297,0.270623,177,261,58867,39245,1,0,0,0,1,0,279,SSH-Bruteforce
19.7335,1,11839,236,33,10098,306.0,0.315369,0.082507,17,16,6058,4040,0,1,0,0,1,0,1,BENIGN
14.6294,17,38497,61,98,38220,390.0,0.254929,0.192356,58,40,22932,15288,0,1,0,0,1,0,1,BENIGN
46.7087,1,56863,52,432,54432,126.0,0.352221,0.210789,187,245,32659,21773,0,1,0,0,0,0,0,DNS-Tunneling
20.0451,6,17572,769,22,7766,353.0,0.488662,0.142887,14,8,4659,3107,0,1,0,0,1,0,0,BENIGN
8.9712,6,20207,631,4799,249548,52.0,0.21305,0.289284,2702,2097,149728,99820,1,0,1,0,0,0,0,PortScan
25.631,6,22105,676,54,5184,96.0,0.119852,0.135246,25,29,3110,2074,1,1,0,1,1,0,1,BENIGN
22.3259,17,4495,625,812,1332492,1641.0,0.138554,0.100184,430,382,799495,532997,0,1,0,0,0,0,0,Ransomware
25.6171,17,7215,567,35,8015,229.0,0.340597,0.243026,17,18,4809,3206,0,1,0,0,1,0,0,BENIGN
19.9221,1,63101,340,47,16685,355.0,0.071195,0.119009,28,19,10011,6674,0,1,1,1,1,0,0,BENIGN
1.7387,1,12712,340,25,7850,314.0,0.240487,0.076727,17,8,4710,3140,0,1,0,0,0,0,4,PrivilegeEscalation
189.9132,17,23457,204,30223,1934272,64.0,0.211402,0.096048,16462,13761,1160563,773709,1,0,0,0,0,1,0,DDoS
20.0731,1,65291,717,27,2295,85.0,0.398671,0.171475,14,13,1377,918,0,1,0,0,0,0,1,BENIGN
5.9311,1,40635,415,100,37700,377.0,0.230729,0.100366,66,34,22620,15080,1,0,0,0,0,0,1,BENIGN
57.9759,1,35810,571,742,72716,98.0,0.044677,0.26447,373,369,43629,29087,0,0,0,0,1,0,0,DNS-Tunneling
43.2103,17,32363,474,923,3245268,3516.0,0.010105,0.069662,555,368,1947160,1298108,1,0,0,0,1,0,0,Ransomware
27.3609,1,28895,258,600,777000,1295.0,0.263632,0.295275,353,247,466200,310800,1,1,0,0,0,0,2,Ransomware
0.6201,6,38873,481,13,5590,430.0,0.393649,0.149364,9,4,3354,2236,0,1,0,0,1,0,1,XSS
107.2304,1,42450,569,8145,10034640,1232.0,0.1284,0.015647,4780,3365,6020784,4013856,0,1,0,0,1,0,0,DataExfiltration
15.6836,17,9546,977,37,17908,484.0,0.034277,0.297552,25,12,10744,7164,0,0,0,0,0,0,0,BENIGN
11.8534,17,34674,972,60,2160,36.0,0.301937,0.256809,28,32,1296,864,0,0,0,0,0,0,0,ARP-Spoofing
32.6758,1,11367,937,760,109440,144.0,0.486612,0.245077,358,402,65664,43776,0,1,1,1,0,0,0,DNS-Tunneling
1.1206,1,14900,290,7,1414,202.0,0.168014,0.150645,3,4,848,566,0,0,1,0,1,0,9,PrivilegeEscalation
16.2915,17,39860,720,63,27972,444.0,0.244127,0.17964,29,34,16783,11189,0,1,0,0,1,0,0,BENIGN
7.5856,17,34323,566,18,1188,66.0,0.166055,0.079144,9,9,712,476,0,1,0,0,1,0,0,BENIGN
241.6711,17,57486,34,19389,1570509,81.0,0.213977,0.166865,10472,8917,942305,628204,1,0,0,0,0,1,0,DDoS
1.2426,1,9077,696,12,20436,1703.0,0.267297,0.280426,6,6,12261,8175,1,1,0,1,1,0,2,SQL-Injection
21.4753,17,21915,938,503,1708188,3396.0,0.484311,0.059879,255,248,1024912,683276,0,0,0,0,0,0,2,Ransomware
15.2063,6,9254,491,298,11026,37.0,0.099626,0.274821,171,127,6615,4411,0,0,0,0,0,0,0,ARP-Spoofing
19.6723,1,57715,208,61,14884,244.0,0.362859,0.255932,41,20,8930,5954,0,1,0,1,1,0,1,BENIGN
44.3132,17,53826,987,299,17342,58.0,0.363329,0.237019,197,102,10405,6937,0,1,0,1,0,0,0,DNS-Tunneling
29.5889,6,62819,287,97,49567,511.0,0.052295,0.252721,50,47,29740,19827,0,0,0,1,1,0,1,BENIGN
129.2738,6,20236,436,6629,52640889,7941.0,0.319085,0.076317,3812,2817,31584533,21056356,1,1,0,0,0,0,0,DataExfiltration
16.3091,6,64672,57,5,820,164.0,0.46577,0.118478,2,3,492,328,0,0,0,0,0,0,1,BENIGN
0.7427,1,43724,944,58,17284,298.0,0.407464,0.24394,23,35,10370,6914,1,0,0,1,1,0,0,Malware-C2
1.1498,6,32393,700,18,33768,1876.0,0.242983,0.14636,7,11,20260,13508,1,0,0,0,1,0,0,SQL-Injection
1.3358,17,58696,644,77,10010,130.0,0.096753,0.235905,45,32,6006,4004,0,0,0,0,0,0,0,Malware-C2
115.486,1,2486,620,5788,16015396,2767.0,0.002099,0.201448,3677,2111,9609237,6406159,0,1,0,0,1,0,0,DataExfiltration
16.8477,6,45247,465,40,17040,426.0,0.495779,0.057283,17,23,10224,6816,0,1,0,1,0,0,1,BENIGN
7.4357,1,54619,204,60,5100,85.0,0.119743,0.192621,31,29,3060,2040,1,1,0,0,1,0,1,BENIGN
1.5925,6,36032,493,61,10309,169.0,0.392761,0.242579,33,28,6185,4124,0,1,0,0,0,0,1,BENIGN
27.5949,6,22694,128,46,16008,348.0,0.000622,0.111812,26,20,9604,6404,0,1,0,0,1,0,1,BENIGN
48.971,6,41514,39,241,964723,4003.0,0.036788,0.279583,102,139,578833,385890,0,1,0,0,0,0,0,Ransomware
12.6052,6,37089,232,43,4816,112.0,0.068014,0.230156,20,23,2889,1927,0,1,0,1,0,0,0,BENIGN
22.7418,6,33153,763,24,10704,446.0,0.257692,0.195656,11,13,6422,4282,0,1,1,0,1,0,1,BENIGN
193.7602,1,65506,713,28238,1440138,51.0,0.281193,0.239144,16749,11489,864082,576056,1,0,0,0,0,1,0,DDoS
79.8823,6,20751,906,18546,1186944,64.0,0.038039,0.258198,8327,10219,712166,474778,1,0,0,0,0,1,0,DDoS
16.6716,6,7556,252,4105,26165270,6374.0,0.075842,0.18501,2401,1704,15699162,10466108,0,1,0,0,0,0,0,DataExfiltration
49.9094,6,2764,282,788,2832072,3594.0,0.058574,0.009137,444,344,1699243,1132829,1,1,0,1,1,0,0,Ransomware
17.1168,17,24129,378,92,39100,425.0,0.04314,0.137571,44,48,23460,15640,0,1,0,1,1,0,1,BENIGN
